Date,PS_incoming,PS_feed_A,PS_feed_B,PS_feed_TS,PS_feed_VS,FW_intake_new,FW_intake_old,FW_grit_light,FW_grit_heavy,FW_grit_out,Treated_FW,FW_Feed_A,FW_Feed_B,FW_Feed_TS,FW_Feed_VS,Dig_Feed_A,Dig_Feed_B,Dig_A_Temp,Dig_A_TS,Dig_A_VS,Dig_B_Temp,Dig_B_TS,Dig_B_VS,Dig_Dewater,Dig_DD_A,Dig_DD_B,Biogas_prod
2021.9.15,1497,97,65,0.0994,0.7972,218.18,0,15.5,3.6,15.7,240.73,178,180,0.0863,0.8672,275,245,42.6,0.0313,0.5309,42.2,0.0309,0.5279,345,250,277,32340
2021.9.16,1518,119,98,0.0994,0.7972,190.73,0,7.8,2,19.93,123.9,158,163,0.0863,0.8672,277,261,41.7,0.0313,0.5309,41.2,0.0309,0.5279,576,279,292,32419
2021.9.17,1522,76,67,0.0994,0.7972,188.9,0,4.5,1.2,0,80,143,146,0.0863,0.8672,219,213,41.7,0.0313,0.5309,41.4,0.0309,0.5279,591,172,294,29546
2021.9.18,1506,94,123,0.0994,0.7972,0,0,10.8,3.7,15.11,203.87,126,131,0.0863,0.8672,220,254,41.1,0.0313,0.5309,40.7,0.0309,0.5279,453,272,307,27676
2021.9.19,1497,95,94,0.0994,0.7972,250.05,38.82,14,3.8,15.49,251.53,163,173,0.0863,0.8672,258,267,41,0.0304,0.5350,40.6,0.0313,0.5433,481,204,276,27198
2021.9.20,1508,113,110,0.0994,0.7972,241.53,0,9.1,2.9,19.63,174.37,187,161,0.0863,0.8672,300,271,41.8,0.0304,0.5350,41.6,0.0313,0.5433,546,291,283,30422
2021.9.21,1547,106,107,0.0994,0.7972,214.37,0,11.2,3.23,11.02,220.61,150,172,0.0831,0.8599,256,279,42.4,0.0304,0.5350,41.9,0.0313,0.5433,546,205,282,30195
2021.9.22,1495,98,115,0.0643,0.7709,190.61,0,12.7,2.8,15.16,211.83,171,166,0.0834,0.8628,269,281,41.8,0.0304,0.5350,41.3,0.0313,0.5433,402,308,176,28203
2021.9.23,1492,106,110,0.0643,0.7709,211.83,0,7.5,2.2,17.76,132.61,142,140,0.0834,0.8628,248,250,41.1,0.0304,0.5350,40.5,0.0313,0.5433,475,206,285,27081
2021.9.24,1508,119,113,0.0643,0.7709,182.61,0,9.5,2.3,0,135,175,174,0.0834,0.8628,294,287,41.1,0.0304,0.5350,40.8,0.0313,0.5433,612,310,283,29469
2021.9.25,1485,92,106,0.0643,0.7709,0,0,13.6,4,19.77,240.42,163,163,0.0834,0.8628,255,269,41.9,0.0304,0.5350,41.6,0.0313,0.5433,485,279,275,30562
2021.9.26,1481,87,84,0.0643,0.7709,243.75,41.67,14.4,2.9,20.79,232.21,176,163,0.0834,0.8628,263,247,42.7,0.0304,0.5350,42.2,0.0313,0.5433,494,228,277,30143
2021.9.27,1484,112,89,0.0768,0.7115,232.21,0,10.2,3.6,19.93,191.97,160,164,0.0764,0.8527,272,253,42.6,0.0318,0.5299,42.2,0.0310,0.5259,488,271,173,29334
2021.9.28,1524,119,90,0.0768,0.7115,191.97,0,6.49,2.07,10.69,112.01,158,156,0.0764,0.8527,277,246,42,0.0318,0.5299,41.6,0.0310,0.5259,463,258,251,28168
2021.9.29,1499,101,87,0.0768,0.7115,132.01,0,11.5,2.4,10.2,170.53,145,151,0.0764,0.8527,246,238,41.5,0.0318,0.5299,41,0.0310,0.5259,479,248,273,27569
2021.9.30,1523,106,112,0.0768,0.7115,130.58,0,4,2.5,13.71,98.91,150,156,0.0764,0.8527,256,268,40.9,0.0318,0.5299,40.5,0.0310,0.5259,477,237,214,27769
2021.10.1,1504,101,113,0.0768,0.7115,268.91,0,12,2.5,0,190,154,156,0.0764,0.8527,255,269,40.5,0.0318,0.5299,40.2,0.0310,0.5259,495,267,271,28826
2021.10.2,1539,116,111,0.0768,0.7115,0,0,12.8,2.6,17.84,235.92,144,168,0.0764,0.8527,260,279,40.7,0.0318,0.5299,40.5,0.0310,0.5259,540,154,282,29525
2021.10.3,1486,105,110,0.0645,0.7092,319.75,46.17,13.4,3.1,20.77,218.66,181,186,0.0737,0.8440,286,296,41.8,0.0312,0.5105,41.6,0.0314,0.5250,461,308,272,32241
2021.10.4,1507,116,112,0.0645,0.7092,198.66,0,15.6,3.8,17.9,245.43,181,157,0.0737,0.8440,297,269,42.7,0.0312,0.5105,42.6,0.0314,0.5250,466,307,283,30841
2021.10.5,1413,102,72,0.0645,0.7092,215.43,0,15.1,4,18.54,239.03,181,173,0.0737,0.8440,283,245,42.6,0.0312,0.5105,42.5,0.0314,0.5250,570,279,207,30417
2021.10.6,1499,97,92,0.0645,0.7092,199.03,0,15.5,4.1,21.35,244.19,220,220,0.0737,0.8440,317,312,42.9,0.0312,0.5105,42.7,0.0314,0.5250,622,302,284,34313
2021.10.7,1508,136,105,0.0645,0.7092,199.19,0,15.4,3.1,14.96,206.4,180,204,0.0737,0.8440,316,309,42.6,0.0312,0.5105,42.3,0.0314,0.5250,624,312,285,33870
2021.10.8,1533,152,154,0.0645,0.7092,206.4,0,0,0,0,0,202,169,0.0737,0.8440,354,323,41.9,0.0312,0.5105,41.6,0.0314,0.5250,315,207,285,27405
2021.10.9,1506,122,145,0.0645,0.7092,0,0,10.3,2.8,32.29,189.12,169,170,0.0737,0.8440,291,315,41.2,0.0312,0.5105,40.9,0.0314,0.5250,472,314,272,27688
2021.10.10,1543,135,143,0.0645,0.7092,213.17,40.95,12.4,3.5,9.63,219.99,120,153,0.0737,0.8440,255,296,40.7,0.0312,0.5105,40.4,0.0314,0.5250,229,307,285,26508
2021.10.11,1450,117,123,0.0645,0.7092,249.99,0,14,4,14.98,234.87,166,158,0.0737,0.8440,283,281,40.4,0.0312,0.5105,40,0.0314,0.5250,298,251,272,27714
2021.10.12,1151,101,82,0.0645,0.7092,194.87,0,14.5,3.9,18.9,234.11,157,164,0.0737,0.8440,258,246,40.7,0.0312,0.5105,40.4,0.0314,0.5250,327,235,284,28133
2021.10.13,1217,128,131,0.0875,0.7299,179.11,0,10.6,3.2,18.43,199.45,182,174,0.0879,0.8612,310,305,41.5,0.0297,0.5462,41.5,0.0300,0.5522,411,292,272,30855
2021.10.14,1590,104,96,0.0875,0.7299,199.45,0,5.4,1.4,14.25,99.4,155,156,0.0879,0.8668,259,252,42.7,0.0297,0.5462,42.8,0.0300,0.5522,587,277,271,32621
2021.10.15,1546,73,93,0.0875,0.7299,189.4,0,2.6,1.8,0,90,124,132,0.0879,0.8668,197,225,42.8,0.0297,0.5462,42.7,0.0300,0.5522,503,158,221,29762
2021.10.16,1536,99,114,0.0875,0.7299,0,0,6.1,4.6,10.78,179.06,137,143,0.0879,0.8668,236,257,42.4,0.0297,0.5462,42.1,0.0300,0.5522,403,265,221,27897
2021.10.17,1478,93,101,0.0591,0.7240,280.12,33.94,18.1,5.6,18.53,328.52,175,173,0.0769,0.8554,268,274,42.5,0.0297,0.5462,42.3,0.0300,0.5522,342,232,273,29649
2021.10.18,1507,126,119,0.0591,0.7240,238.52,0,11.1,4.3,15.83,223.1,203,190,0.0769,0.8554,329,309,42.6,0.0297,0.5462,42.3,0.0300,0.5522,480,296,287,32645
2021.10.19,1483,161,171,0.0617,0.7305,193.1,0,9.9,3.5,15.35,179.66,177,182,0.0753,0.8501,338,353,42.6,0.0328,0.5117,42.5,0.0330,0.5074,418,307,273,31948
2021.10.20,1521,130,138,0.0617,0.7305,184.66,0,8.4,3.5,16.98,167.64,135,131,0.0753,0.8501,265,269,42.5,0.0328,0.5117,42.2,0.0330,0.5074,621,302,289,27909
2021.10.21,1553,82,78,0.0617,0.7305,182.64,0,6.1,1.9,12.82,115.78,155,135,0.0753,0.8501,237,213,42.3,0.0328,0.5117,42,0.0330,0.5074,663,236,221,27444
2021.10.22,1569,97,97,0.0617,0.7305,195.78,0,6.5,2.5,0,110,143,156,0.0753,0.8501,240,253,42.1,0.0328,0.5117,41.6,0.0330,0.5074,269,192,284,27086
2021.10.23,1480,106,112,0.0617,0.7305,0,0,12.8,4.4,19.6,229.43,159,176,0.0753,0.8501,265,288,41.3,0.0328,0.5117,41.1,0.0330,0.5074,667,315,267,29977
2021.10.24,1372,67,92,0.0617,0.7305,277.52,41.91,13.5,4.1,17.95,252.47,141,143,0.0753,0.8501,208,235,41.3,0.0328,0.5117,40.8,0.0330,0.5074,368,178,202,27253
2021.10.25,1460,113,104,0.0617,0.7305,242.47,0,15.2,3.4,15.27,236.07,203,197,0.0753,0.8501,316,301,40.8,0.0328,0.5117,40.2,0.0330,0.5074,481,282,270,30820
2021.10.26,1502,83,72,0.0760,0.7429,196.07,0,8.9,3.3,14.93,171.45,162,163,0.0786,0.8416,245,235,41.2,0.0320,0.5166,41,0.0326,0.5178,610,258,283,30846
2021.10.27,1499,108,83,0.0760,0.7429,181.45,0,8.5,3.5,14.9,175.32,147,133,0.0786,0.8416,255,216,42.2,0.0320,0.5166,42,0.0326,0.5178,345,241,153,29579
2021.10.28,1471,103,80,0.0760,0.7429,205.32,0,6.7,2.2,15.1,133.75,158,156,0.0786,0.8416,261,236,41.7,0.0320,0.5166,41.5,0.0326,0.5178,531,243,219,29530
2021.10.29,1505,101,84,0.0760,0.7429,203.75,0,5.7,1.6,0,95,151,163,0.0786,0.8416,252,247,42.3,0.0320,0.5166,42.1,0.0326,0.5178,508,243,270,30428
2021.10.30,1521,88,90,0.0760,0.7429,0,0,13,4.7,18.57,262.82,155,136,0.0786,0.8416,243,226,42.2,0.0320,0.5166,42,0.0326,0.5178,480,239,223,29267
2021.10.31,1472,102,98,0.0760,0.7429,286.15,41.67,10.4,3.9,15.78,229.9,184,176,0.0786,0.8416,286,274,41.7,0.0320,0.5166,41.5,0.0326,0.5178,421,237,118,31327
2021.11.1,1483,111,103,0.0697,0.7136,229.9,0,10.5,3.7,15.34,216.67,165,171,0.0828,0.8462,276,274,41.4,0.0339,0.5334,41.3,0.0338,0.5413,206,283,65,31692
2021.11.2,1529,101,119,0.0697,0.7136,196.67,0,10.2,3.8,15.43,210.98,168,175,0.0828,0.8462,269,294,41,0.0339,0.5334,40.7,0.0338,0.5413,410,256,279,29665
2021.11.3,1514,93,87,0.0697,0.7136,200.98,0,11.7,4.2,13.06,236.78,171,170,0.0828,0.8462,264,257,40.7,0.0339,0.5334,40.7,0.0338,0.5413,320,223,188,31290
2021.11.4,1464,107,72,0.0697,0.7136,206.78,0,6.8,2.7,15.43,148.86,170,175,0.0828,0.8462,277,247,40.5,0.0339,0.5334,40.4,0.0338,0.5413,465,280,294,30001
2021.11.5,1495,81,78,0.0697,0.7136,208.86,0,3.9,1.0,0,80,161,168,0.0828,0.8462,242,246,40.1,0.0339,0.5334,40.2,0.0338,0.5413,512,256,189,30040
2021.11.6,1455,106,117,0.0697,0.7136,0,0,14.9,4.4,20.38,277.22,162,161,0.0828,0.8462,268,278,39.9,0.0339,0.5334,39.9,0.0338,0.5413,497,234,280,29812
2021.11.7,1514,75,100,0.0643,0.7009,298.7,38.52,11.5,4.5,14.47,252.23,160,157,0.0828,0.8462,235,257,39.7,0.0339,0.5334,39.6,0.0338,0.5413,268,217,279,28632
2021.11.8,1473,125,124,0.0643,0.7009,262.23,0,9.6,4.3,20.09,217.26,176,162,0.0826,0.7684,301,286,39.4,0.0339,0.5334,39.4,0.0338,0.5413,311,211,265,30992
2021.11.9,1516,143,102,0.0643,0.7009,217.26,0,11.6,4.1,12.73,232.56,193,186,0.0826,0.7684,336,288,40.2,0.0339,0.5334,40.1,0.0338,0.5413,407,315,122,33360
2021.11.10,1475,111,114,0.0960,0.7129,202.56,0,11.7,3.8,17.87,233.16,172,178,0.0834,0.8628,283,292,41.4,0.0348,0.5449,41.5,0.0344,0.5472,427,315,284,33949
2021.11.11,1522,120,79,0.0960,0.7129,208.16,0,6.4,2.2,15.72,124.39,183,179,0.0834,0.8628,303,258,43,0.0348,0.5449,42.8,0.0344,0.5472,419,251,206,35112
2021.11.12,1481,100,118,0.0960,0.7129,229.39,0,7,1.6,0,130,152,148,0.0834,0.8628,252,266,42.8,0.0348,0.5449,42.5,0.0344,0.5472,414,273,214,31852
2021.11.13,1527,99,86,0.0960,0.7129,0,0,17,5.1,19.99,315.38,175,173,0.0834,0.8628,274,259,42.7,0.0348,0.5449,42.8,0.0344,0.5472,447,271,223,32446
2021.11.14,1473,79,77,0.0960,0.7129,320.61,44.77,11.7,4.3,20.06,261.6,146,175,0.0834,0.8628,225,252,42.9,0.0348,0.5449,42.8,0.0344,0.5472,678,256,250,31864
2021.11.15,1464,83,89,0.0960,0.7129,271.6,0,13.2,3.8,17.21,244.51,196,203,0.0834,0.8628,279,292,43.1,0.0348,0.5449,42.9,0.0344,0.5472,,257,323,33852
2021.11.16,1407,78,81,0.0960,0.7129,234.51,0,11.7,3.3,17.09,213.22,190,199,0.0834,0.8628,268,280,42.6,0.0348,0.5449,42.2,0.0340,0.5464,608,276,304,34104
2021.11.17,1440,121,116,0.0736,0.7455,203.22,0,12.2,2.9,17.3,201.89,149,151,0.0743,0.8724,270,267,42.2,0.0346,0.5417,42.1,0.0340,0.5464,583,243,319,31043
2021.11.18,1494,73,94,0.0736,0.7455,201.89,0,6.2,2.1,15.49,123.84,164,161,0.0743,0.8724,237,255,41.8,0.0346,0.5417,41.8,0.0340,0.5464,510,185,315,29664
2021.11.19,1499,82,76,0.0736,0.7455,213.84,0,6.5,1.6,0,110,161,163,0.0743,0.8724,243,239,41.4,0.0346,0.5417,41.4,0.0340,0.5464,463,279,185,29253
2021.11.20,1502,86,81,0.0736,0.7455,0,0,17.1,5.4,19.48,325.35,167,183,0.0743,0.8724,253,264,41.1,0.0346,0.5417,41,0.0340,0.5464,488,184,259,29402
2021.11.21,1487,94,88,0.0736,0.7455,321.47,43.88,13.4,4,18.16,248.56,161,178,0.0743,0.8724,255,266,40.8,0.0346,0.5417,40.8,0.0340,0.5464,367,275,227,29600
2021.11.22,1512,84,72,0.0736,0.7455,268.56,0,12.8,3.9,18.83,233.98,182,183,0.0743,0.8724,266,255,40.7,0.0346,0.5417,40.7,0.0340,0.5464,474,211,222,31603
2021.11.23,1506,110,90,0.0752,0.7169,228.93,0,11.9,3.6,19.4,212.79,171,172,0.0793,0.8389,281,262,41.1,0.0339,0.4850,41.2,0.0337,0.4869,470,266,226,32343
2021.11.24,1502,89,87,0.0752,0.7169,187.79,0,12.5,3.6,17.07,218.28,167,167,0.0793,0.8389,256,254,41.1,0.0339,0.4850,41.1,0.0337,0.4869,480,250,226,30898
2021.11.25,1493,84,90,0.0752,0.7169,208.28,0,8.9,2.6,16.53,151.3,157,170,0.0793,0.8389,241,260,40.8,0.0339,0.4850,40.8,0.0337,0.4869,478,265,241,29591
2021.11.26,1508,69,75,0.0752,0.7169,221.3,0,8.7,0.9,0,145,168,172,0.0793,0.8389,237,247,40.5,0.0339,0.4850,40.5,0.0337,0.4869,478,241,237,29549
2021.11.27,1516,66,79,0.0752,0.7169,0,0,15.7,5.4,30.21,290.81,177,171,0.0793,0.8389,243,250,40.4,0.0339,0.4850,40.5,0.0337,0.4869,514,246,232,29523
2021.11.28,1535,133,153,0.0752,0.7169,341.6,44.21,13.3,4.1,14,249.56,146,166,0.0793,0.8389,279,319,40,0.0339,0.4850,40,0.0337,0.4869,457,265,234,29266
2021.11.29,1086,45,83,0.0737,0.6954,259.56,0,16.7,3.8,18.07,260.5,194,192,0.0793,0.8389,239,275,39.8,0.0348,0.5032,39.9,0.0349,0.5041,477,229,257,30121
2021.11.30,1510,87,83,0.0737,0.6954,220.5,0,10.2,3.3,18.89,181.6,177,177,0.0787,0.8440,264,260,39.5,0.0348,0.5032,39.5,0.0349,0.5041,608,241,214,29035
2021.12.1,1514,95,102,0.0737,0.6954,211.6,0,11.6,3,15.17,208.73,176,167,0.0787,0.8440,271,269,39.4,0.0348,0.5032,39.3,0.0349,0.5041,599,259,292,29177
2021.12.2,1511,95,94,0.0737,0.6954,208.73,0,9.2,2.8,14.11,167.06,175,183,0.0787,0.8440,270,277,39,0.0348,0.5032,39.1,0.0349,0.5041,599,260,230,29104
2021.12.3,1514,113,99,0.0737,0.6954,227.06,0,10,2.2,0,155,187,179,0.0787,0.8440,300,278,39.2,0.0348,0.5032,39.2,0.0349,0.5041,600,271,292,31125
2021.12.4,1463,99,112,0.0737,0.6954,0,0,16.4,4.8,37.33,296.14,176,185,0.0787,0.8440,275,297,39.4,0.0348,0.5032,39.4,0.0349,0.5041,601,277,270,30493
2021.12.5,1551,88,97,0.0861,0.7005,329.95,41.19,12,4.3,11.58,235.48,160,168,0.0787,0.8440,248,265,39.2,0.0354,0.5549,39.3,0.0350,0.5426,466,163,290,28744
2021.12.6,1488,75,86,0.0738,0.6719,255.48,0,13.6,4.3,17.2,247.69,189,189,0.0732,0.8228,264,275,38.9,0.0354,0.5549,38.9,0.0350,0.5426,499,210,274,28703
2021.12.7,1516,50,70,0.0738,0.6719,227.69,0,10.9,3.2,19.82,186.8,184,176,0.0732,0.8228,234,246,38.9,0.0354,0.5549,38.9,0.0350,0.5426,248,256,283,28936
2021.12.8,1521,75,98,0.0738,0.6719,186.8,0,14.6,4.4,15.35,248.53,176,176,0.0732,0.8228,251,274,38.8,0.0354,0.5549,38.8,0.0350,0.5426,561,314,247,28714
2021.12.9,1080,43,51,0.0738,0.6719,228.53,0,6.8,1.2,16.03,116.39,156,167,0.0732,0.8228,199,218,38.7,0.0354,0.5549,38.7,0.0350,0.5426,500,156,176,28222
2021.12.10,17,0,0,0.0738,0.6719,206.39,0,9.3,1.7,0,145,177,174,0.0732,0.8228,177,174,38.5,0.0354,0.5549,38.5,0.0350,0.5426,487,183,162,26447
2021.12.11,333,70,65,0.0738,0.6719,0,0,16.7,4.1,35.05,260.66,191,204,0.0732,0.8228,261,269,38.3,0.0354,0.5549,38.3,0.0350,0.5426,338,254,185,26302
2021.12.12,1898,159,139,0.0812,0.7044,304.26,41.4,12,4.7,10.08,230.4,157,167,0.0838,0.8445,316,306,37.8,0.0348,0.5174,37.9,0.0356,0.5245,549,292,276,26142
2021.12.13,1546,105,143,0.0812,0.7044,260.4,0,13.4,3.8,16.37,237.63,156,150,0.0822,0.8135,261,293,37.6,0.0348,0.5174,37.6,0.0356,0.5245,565,287,292,25854
2021.12.14,1476,110,100,0.0812,0.7044,227.63,0,16.1,3.7,16.24,241.49,182,165,0.0822,0.8135,292,265,37.2,0.0348,0.5174,37.3,0.0356,0.5245,433,273,306,26042
2021.12.15,1498,95,106,0.0748,0.6942,201.49,0,17.8,4.2,21.08,253.61,207,183,0.0822,0.8135,302,289,37.7,0.0348,0.5174,37.9,0.0356,0.5245,559,286,307,27937
2021.12.16,1487,89,92,0.0748,0.6942,223.61,0,20.5,3,19.8,203.51,162,183,0.0822,0.8135,251,275,39.1,0.0348,0.5174,39.2,0.0356,0.5245,559,280,308,31834
2021.12.17,1475,85,97,0.0748,0.6942,233.51,0,1.3,0.2,0,20,135,134,0.0822,0.8135,220,231,39,0.0348,0.5174,38.9,0.0356,0.5245,551,201,203,26176
2021.12.18,1431,142,136,0.0748,0.6942,0,0,9.4,5,34.87,222.04,158,152,0.0822,0.8135,300,288,38.7,0.0348,0.5174,38.7,0.0356,0.5245,450,259,302,26023
2021.12.19,1513,135,149,0.0735,0.5348,337.8,44.24,23.1,4.6,19.5,384.49,212,212,0.0822,0.8135,347,361,39.1,0.0348,0.5174,39.2,0.0356,0.5245,544,313,307,30659
2021.12.20,1522,116,134,0.0735,0.5348,274.49,0,9.3,4.1,18.4,256.03,214,224,0.0822,0.8135,330,358,41,0.0335,0.5200,40.8,0.0352,0.5231,545,315,308,36200
2021.12.21,1555,103,94,0.0641,0.6739,256.03,0,7.3,3.2,15.62,192.77,182,191,0.0818,0.8545,285,285,42,0.0335,0.5200,41.9,0.0370,0.5231,645,311,314,34400
2021.12.22,691,78,62,0.0641,0.6739,182.77,0,6.4,3.5,10.65,194.91,189,164,0.0818,0.8545,267,226,41.6,0.0335,0.5200,41.5,0.0370,0.5231,124,191,173,28924
2021.12.23,489,68,72,0.0641,0.6739,249.91,0,7.6,2.7,12.41,174.85,161,197,0.0818,0.8545,229,269,41.3,0.0335,0.5200,41.1,0.0370,0.5231,421,105,192,28798
2021.12.24,602,54,92,0.0641,0.6739,229.85,0,11.6,2.8,0,190,178,179,0.0818,0.8545,232,271,41,0.0335,0.5200,40.8,0.0370,0.5231,668,220,232,28890
2021.12.25,0,0,0,0.0641,0.6739,0,0,12.5,5.6,31.84,285.39,211,214,0.0818,0.8545,211,214,40.9,0.0335,0.5200,40.7,0.0370,0.5231,638,318,319,29221
2021.12.26,423,53,82,0.0641,0.6739,370.35,45.04,13.6,5.2,12.85,292.36,202,200,0.0818,0.8545,255,282,40.7,0.0335,0.5200,40.5,0.0370,0.5231,612,283,287,30305
2021.12.27,462,43,88,0.0543,0.6009,272.36,0,19.8,5.5,18.8,323.37,215,218,0.0788,0.8299,258,306,41.7,0.0353,0.5411,41.4,0.0356,0.5360,634,307,295,32854
2021.12.28,923,122,148,0.0543,0.6009,233.37,0,5.8,2.8,25.75,205.5,164,181,0.0788,0.8299,286,329,41.5,0.0353,0.5411,41.2,0.0356,0.5360,611,171,260,30412
2021.12.29,1522,98,113,0.0543,0.6009,205.5,0,3.6,3.2,9.3,192.21,154,160,0.0788,0.8299,252,273,42,0.0353,0.5411,41.5,0.0356,0.5360,643,315,317,30670
2021.12.30,1564,124,78,0.0549,0.6353,252.21,0,2.3,2.2,0,130.24,177,158,0.0788,0.8299,301,236,41.6,0.0353,0.5411,41.1,0.0356,0.5360,577,280,262,28829
2021.12.31,1508,97,100,0.0549,0.6353,240.23,0,4.2,2,0,170,187,174,0.0788,0.8299,284,274,41.6,0.0353,0.5411,41.4,0.0356,0.5360,643,0,255,31554
2022.1.1,1018,104,57,0.0549,0.6353,0,0,7.8,6.5,22.54,362.29,215,209,0.0788,0.8299,319,266,43.1,0.0353,0.5411,43,0.0356,0.5360,556,339,190,33946
2022.1.2,1505,72,89,0.0549,0.6353,370.5,42.29,6,4.1,11.06,271.03,206,193,0.0788,0.8299,278,282,43,0.0353,0.5411,42.9,0.0356,0.5360,631,271,316,33590
2022.1.3,1491,105,107,0.0549,0.6353,271.03,0,6,2.9,10.37,228.82,227,227,0.0788,0.8299,332,334,42.7,0.0353,0.5411,42.5,0.0356,0.5360,644,387,313,35651
2022.1.4,1536,116,98,0.0690,0.6659,238.82,0,6.4,3.2,9.22,244.06,215,217,0.0597,0.8312,331,315,42.4,0.0292,0.4373,42.2,0.0301,0.4544,613,297,273,35138
2022.1.5,1526,119,124,0.0690,0.6659,204.06,0,6.2,3.5,9.28,240.55,200,209,0.0597,0.8312,319,333,41.9,0.0292,0.4373,41.7,0.0301,0.4544,655,322,199,34524
2022.1.6,1528,124,103,0.0690,0.6659,230.55,0,2.7,1.9,10.9,125.97,184,168,0.0597,0.8312,308,271,41.5,0.0292,0.4373,41.5,0.0301,0.4544,587,103,244,31414
2022.1.7,1586,112,99,0.0690,0.6659,235.97,0,3.9,1.7,0,145,180,190,0.0597,0.8312,292,289,41.3,0.0292,0.4373,41.2,0.0301,0.4544,643,291,383,30029
2022.1.8,1423,92,164,0.0690,0.6659,0,0,11.1,4.8,17.77,335.36,189,180,0.0597,0.8312,281,344,41.1,0.0292,0.4373,40.9,0.0301,0.4544,590,282,315,29632
2022.1.9,1207,158,96,0.0668,0.6485,349.18,41.18,8.4,4,10.72,254.72,201,176,0.0766,0.8456,359,272,40.6,0.0306,0.4938,40.6,0.0309,0.4815,660,278,249,29903
2022.1.10,885,77,91,0.0668,0.6485,254.72,0,7.8,4.2,12.12,250.32,204,192,0.0766,0.8456,281,283,40.6,0.0306,0.4938,40.6,0.0309,0.4815,642,345,315,29924
2022.1.11,837,74,77,0.0668,0.6485,250.32,0,6.2,3,12.23,197.07,121,132,0.0766,0.8456,195,209,41.8,0.0306,0.4938,41.8,0.0309,0.4815,718,208,218,26103
2022.1.12,770,87,76,0.0668,0.6485,212.07,0,8.4,4.5,10.24,259.23,213,234,0.0766,0.8456,300,310,43,0.0306,0.4938,42.9,0.0309,0.4815,648,408,314,35291
2022.1.13,650,81,72,0.0668,0.6485,229.23,0,2.2,1.5,12.76,104.88,156,170,0.0766,0.8456,237,242,42.8,0.0306,0.4938,42.8,0.0309,0.4815,629,355,267,29206
2022.1.14,367,37,60,0.0668,0.6485,239.88,0,3,2.92,0,140,183,169,0.0766,0.8456,220,229,42.8,0.0306,0.4938,42.5,0.0309,0.4815,494,179,191,28159
2022.1.15,0,0,0,0.0668,0.6485,0,0,10,5.8,16.27,325.79,209,209,0.0766,0.8456,209,209,42.5,0.0306,0.4938,42.5,0.0309,0.4815,292,232,207,28259
2022.1.16,0,0,0,0.0668,0.6485,348.11,42.68,9,5.3,13.07,271.88,210,197,0.0766,0.8456,210,197,42.6,0.0306,0.4938,42.5,0.0309,0.4815,262,142,171,29259
2022.1.17,131,30,9,0.0970,0.6421,256.88,0,11.2,4.5,17.02,282.81,235,229,0.0823,0.8569,265,238,42.8,0.0343,0.5224,42.9,0.0358,0.5376,622,235,292,31845
2022.1.18,651,152,193,0.0970,0.6421,242.81,0,10.2,4.2,13.85,235.49,188,182,0.0823,0.8569,340,375,42.8,0.0343,0.5224,42.7,0.0358,0.5376,584,322,317,33121
2022.1.19,922,160,181,0.0970,0.6421,190.49,0,8.5,3,15.76,194.53,139,150,0.0823,0.8569,299,331,42.4,0.0343,0.5224,42.3,0.0358,0.5376,606,293,310,30607
2022.1.20,898,86,116,0.0970,0.6421,229.53,0,4.3,1.7,9.23,100.09,164,166,0.0823,0.8569,250,282,42.5,0.0343,0.5224,42.4,0.0358,0.5376,606,280,319,32385
2022.1.21,894,66,85,0.0970,0.6421,210.09,0,6.8,2.1,0,145,164,167,0.0823,0.8569,230,252,42.4,0.0343,0.5224,42.2,0.0358,0.5376,415,248,186,31628
2022.1.22,851,96,106,0.0970,0.6421,0,0,11.8,5.4,26.89,277.87,177,172,0.0823,0.8569,273,278,42.2,0.0343,0.5224,42,0.0358,0.5376,514,251,333,29447
2022.1.23,865,112,100,0.0839,0.6605,329.96,42.91,10.6,4.2,11.82,253.62,166,156,0.0835,0.8495,278,256,42,0.0359,0.5310,41.6,0.0357,0.5507,275,279,277,29297
2022.1.24,843,86,92,0.0839,0.6605,228.62,0,8,3.6,14.28,211.15,181,178,0.0835,0.8495,267,270,42.2,0.0359,0.5310,42,0.0357,0.5507,461,217,248,31574
2022.1.25,935,119,92,0.0839,0.6605,226.15,0,10.1,3.8,11.68,209.84,180,174,0.0835,0.8495,299,266,42.3,0.0359,0.5310,42.2,0.0357,0.5507,604,341,207,31765
2022.1.26,1004,116,113,0.0839,0.6605,169.84,0,8.9,3.4,12.12,225.9,174,169,0.0835,0.8495,290,282,42.8,0.0359,0.5310,42.7,0.0357,0.5507,496,338,329,31853
2022.1.27,1235,116,116,0.0839,0.6605,205.9,0,4.1,1.6,10.63,97.12,162,165,0.0835,0.8495,278,281,42.5,0.0359,0.5310,42.5,0.0357,0.5507,689,280,261,29648
2022.1.28,1147,116,107,0.0839,0.6605,172.12,0,4.3,1.6,0,100,161,163,0.0835,0.8495,277,270,42.3,0.0359,0.5310,42.3,0.0357,0.5507,535,287,321,29658
2022.1.29,872,101,88,0.0839,0.6605,0,0,14.8,4,18.64,269.83,161,165,0.0835,0.8495,262,253,42,0.0359,0.5310,42.1,0.0357,0.5507,610,247,217,29742
2022.1.30,1071,124,89,0.0839,0.6605,282,42.83,8.1,3.3,16.12,182.68,175,161,0.0774,0.8387,299,250,41.9,0.0359,0.5310,41.9,0.0357,0.5507,462,255,214,28814
